ano;mes;ONI;FMA_PSN;Cerrado_PSN;Caatinga_PSN;FMA_Evap;Cerrado_Evap;Caatinga_Evap;FMA_PET;Cerrado_PET;Caatinga_PET;FMA_IDA;Cerrado_IDA;Caatinga_IDA;FMA_Temp;Cerrado_Temp;Caatinga_Temp;FMA_Precip;Cerrado_Precip;Caatinga_Precip;FMA_AreaQueimada;Cerrado_AreaQueimada;Caatinga_AreaQueimada
2012;4;-0,35;119,692;110,5091;53,6223;94,6783;83,4711;38,0527;;;;0,4351;0,3611;0,1581;31,29;32,655;34,8467;12,26;24,13;4,64;3000,0;16200,0;3200,0
2012;5;-0,18;109,6644;94,2707;54,2751;85,2216;61,7045;31,3814;;;;0,5171;0,3158;0,1621;28,2;31,29;32,9133;81,97;21,19;20,75;575,0;32850,0;2700,0
2012;6;0,03;119,6093;83,2645;59,6331;87,778;42,6268;28,2934;;;;0,5539;0,2125;0,1621;26,4075;31,4275;31,7067;53,21;1,48;13,17;2125,0;33325,0;125,0
2012;7;0,28;130,6114;71,4069;65,3894;88,6466;30,5545;26,9379;;;;0,5371;0,1413;0,1488;25,2675;31,9025;31,87;46,74;0,56;12,67;2675,0;136450,0;2525,0
2012;8;0,39;139,7119;61,6063;64,3662;87,4194;25,6223;26,2507;;;;0,4754;0,1052;0,1291;26,5275;34,315;33,27;91,18;1,05;19,76;300,0;311000,0;8775,0
2012;9;0,37;141,9916;21,8017;47,3868;89,9004;17,1771;21,6633;;;;0,4306;0,0629;0,0916;31,2325;39,4025;38,05;22,62;3,32;3,84;4075,0;1291775,0;114075,0
2012;10;0,28;119,9172;28,9739;34,4619;90,1293;30,7225;24,2815;;;;0,4162;0,1221;0,1028;35,06;43,025;41,8367;54,14;27,03;13,99;7650,0;369975,0;109400,0
2012;11;0,13;133,7942;85,7348;83,3726;103,8811;82,4958;65,7088;;;;0,5126;0,5568;0,3255;32,045;34,9425;34,9267;195,41;331,54;158,31;850,0;26075,0;8775,0
2012;12;-0,03;132,9831;113,2944;89,9553;105,8971;86,2964;66,1741;;;;0,4155;0,366;0,2674;33,2625;36,2325;36,2967;7,1;56,38;16,43;5975,0;21650,0;29650,0
2013;1;-0,24;114,9082;103,3536;72,9151;90,3613;86,6894;58,9357;;;;0,4504;0,4872;0,2866;32,3333;32,4167;35,6733;122,11;310,51;139,27;4525,0;1800,0;4450,0
2013;2;-0,28;143,6344;157,8855;117,632;110,4645;132,5904;82,8561;;;;0,4466;0,5326;0,3149;32,2075;31,8975;33,555;44,44;56,14;11,88;5525,0;13500,0;2125,0
2013;3;-0,23;122,3324;116,5268;72,4323;101,9256;108,1318;56,174;;;;0,4173;0,4738;0,222;34,09;32,3025;35,3075;27,18;145,22;42,95;10925,0;13100,0;4550,0
2013;4;-0,2;115,6472;124,3222;79,4457;102,929;105,7708;63,2881;;;;0,543;0,5206;0,2989;29,54;30,36;31,75;87,58;110,16;55,83;1225,0;5475,0;425,0
2013;5;-0,3;133,0986;120,7658;85,3722;112,3926;81,2044;53,04;;;;0,6111;0,4059;0,2807;27,0725;31,3375;32,005;49,56;9,77;15,44;2000,0;4675,0;275,0
2013;6;-0,38;129,118;98,0369;77,1762;101,4119;61,1562;40,6858;;;;0,6393;0,3272;0,2314;25,785;30,8475;31,84;94,19;7,05;22,54;1725,0;17475,0;850,0
2013;7;-0,45;136,4032;83,2389;73,2263;98,9446;40,5365;35,7336;;;;0,6007;0,1952;0,1987;25,8925;32,125;32,12;99,58;1,0;33,14;4275,0;19450,0;1700,0
2013;8;-0,34;147,1414;65,3884;68,8053;99,0186;31,7046;33,7944;;;;0,5608;0,1343;0,1681;27,55;34,5625;34,3425;99,93;0,85;20,19;900,0;42225,0;1100,0
2013;9;-0,32;147,4729;32,7447;47,9365;101,8542;25,3317;25,415;;;;0,4733;0,0967;0,1068;30,3225;39,5425;38,16;76,44;7,3;12,47;4025,0;145950,0;47275,0
2013;10;-0,14;142,8279;64,9054;52,3527;103,5059;49,7323;31,6534;;;;0,4805;0,2094;0,1304;30,9475;38,4975;38,69;97,06;73,84;39,92;3250,0;117200,0;27900,0
2013;11;-0,12;140,9087;91,173;60,8125;115,9329;80,4867;48,5902;;;;0,4862;0,3498;0,2064;32,43;35,8575;37,05;138,52;184,23;92,14;325,0;7775,0;3400,0
2013;12;-0,11;100,8188;93,2522;75,8736;100,6753;91,7319;74,1385;;;;0,6087;0,6239;0,4414;31,7475;32,3625;34,0675;209,16;331,66;217,16;75,0;1675,0;200,0
2014;1;-0,24;167,0104;139,3065;134,6564;124,3078;112,3337;96,7676;;;;0,5685;0,5502;0,4331;30,5833;32,9233;31,9667;56,71;59,63;14,74;375,0;3575,0;800,0
2014;2;-0,21;175,8002;144,7045;126,2668;126,0371;117,7625;82,1971;;;;0,5186;0,5668;0,3544;29,9825;30,805;32,6475;81,6;104,01;54,72;150,0;2425,0;50,0
2014;3;-0,02;147,848;133,1874;115,9464;111,0503;124,182;82,6051;;;;0,548;0,634;0,3871;29,6225;30,5525;32,0875;109,0;159,9;67,33;225,0;10125,0;350,0
2014;4;0,25;129,0555;138,7966;108,9511;115,1318;118,1395;83,6051;;;;0,5307;0,5499;0,3781;28,86;30,3425;31,5425;54,74;96,42;90,61;575,0;13725,0;400,0
2014;5;0,35;127,0025;140,9309;110,2552;105,7208;99,7584;68,3022;;;;0,5761;0,5089;0,3462;27,4425;29,8225;30,4475;65,85;19,86;29,9;3525,0;3900,0;225,0
2014;6;0,22;123,0385;117,1547;88,9482;92,8232;68,3591;46,1363;;;;0,6172;0,3687;0,2592;25,76;30,0725;30,59;100,21;2,33;16,83;725,0;11250,0;100,0
2014;7;0,07;130,0969;95,4317;77,0165;91,3311;50,2398;38,4097;;;;0,6006;0,265;0,2229;25,4925;30,8725;31,3575;122,74;0,28;32,73;0,0;14525,0;1100,0
2014;8;0,07;148,8024;72,2344;70,5578;95,7068;32,1696;33,5715;;;;0,5007;0,1334;0,1577;27,5225;35,22;33,7;40,13;0,36;11,64;500,0;39350,0;5475,0
2014;9;0,24;134,2692;52,9397;58,0798;86,0067;28,4477;27,2041;;;;0,4219;0,1042;0,1136;31,2025;39,12;37,4675;36,28;6,41;13,52;13400,0;256650,0;296550,0
2014;10;0,51;131,9059;49,8635;47,4185;86,8816;39,3257;27,0043;;;;0,4197;0,155;0,1107;33,695;40,87;39,86;93,47;65,16;33,71;12250,0;456450,0;31350,0
2014;11;0,7;139,9586;97,0813;96,9173;107,2122;88,0092;73,1901;;;;0,5427;0,4613;0,3399;32,9425;35,115;34,65;145,76;218,17;140,96;1325,0;45825,0;2325,0
2014;12;0,8;142,2141;114,0495;110,7855;107,6334;94,6158;82,0148;;;;0,5212;0,5225;0,396;30,875;33,5475;32,295;148,52;202,25;120,86;1500,0;36450,0;10000,0
2015;1;0,73;142,7573;134,9265;102,3724;106,9914;100,3992;81,3153;;;;0,453;0,4271;0,3415;31,7586;34,5933;33,4233;33,18;74,71;19,55;2225,0;16500,0;4025,0
2015;2;0,65;125,4871;128,8965;96,1016;102,1238;117,4179;80,1386;;;;0,4416;0,5452;0,3536;31,5175;31,6675;33,9825;120,37;155,8;115,6;1375,0;3400,0;100,0
2015;3;0,72;116,1842;128,2967;102,8296;109,8127;119,7536;80,8326;;;;0,4825;0,5704;0,3448;30,6225;31,04;32,9175;70,54;134,56;44,35;2025,0;8775,0;125,0
2015;4;0,86;104,7385;116,6306;88,4401;106,5331;108,8859;74,7948;;;;0,535;0,5469;0,3482;30,645;30,1878;33,0225;91,95;216,52;107,09;1025,0;9675,0;0,0
2015;5;1,04;121,0026;143,1704;107,581;102,6835;104,8839;72,3203;;;;0,6481;0,5534;0,3946;26,8775;29,2975;30,29;134,36;22,35;43,31;2825,0;6750,0;1350,0
2015;6;1,19;122,9391;122,178;92,4812;102,5137;75,7157;54,1759;;;;0,6674;0,4315;0,3407;25,185;29,7975;30,34;166,74;1,58;41,79;1925,0;9200,0;525,0
2015;7;1,44;136,122;99,1457;85,5256;98,6724;50,8106;43,6724;;;;0,628;0,2664;0,2508;25,2125;31,3825;31,49;76,51;0,59;26,82;900,0;20525,0;825,0
2015;8;1,73;150,4823;72,2481;71,3619;103,1437;32,9872;35,4032;;;;0,5411;0,1385;0,1657;27,2475;35,3875;33,89;68,7;0,64;22,62;2300,0;42600,0;18550,0
2015;9;2,02;142,5295;23,8423;44,7265;102,2962;21,0782;25,0622;;;;0,4249;0,0765;0,1005;33,4625;41,6225;39,15;17,49;2,43;4,48;13400,0;529975,0;296550,0
2015;10;2,28;124,4155;27,6535;35,2638;94,7003;27,9194;22,6336;;;;0,36;0,1013;0,085;36,2425;43,46;41,495;23,22;36,0;12,76;20275,0;538675,0;142075,0
2015;11;2,45;89,4041;62,2044;35,1692;93,1407;66,1495;32,6484;;;;0,3774;0,3074;0,133;37,2975;39,4775;41,1175;34,93;136,83;47,32;23875,0;96700,0;44050,0
2015;12;2,59;94,9355;68,4525;39,2165;81,1255;57,1991;33,2098;;;;0,3415;0,2414;0,1362;36,595;37,61;38,955;18,35;40,62;11,29;65850,0;66400,0;37200,0
2016;1;2,5;79,1786;77,0069;63,7633;80,559;77,631;62,2706;;;;0,4843;0,5609;0,3917;33,5167;30,54;33,62;254,78;488,67;391,06;3550,0;10100,0;1925,0
2016;2;2,21;149,1057;166,4037;157,9442;125,6449;131,4216;119,5707;;;;0,4755;0,5094;0,4613;29,9075;31,895;31,1975;27,26;37,41;26,02;5375,0;5525,0;525,0
2016;3;1,69;121,389;120,1762;103,8888;100,5753;106,7799;87,3378;;;;0,411;0,4192;0,3408;32,6975;32,865;32,7975;35,97;73,77;13,15;1050,0;6475,0;0,0
2016;4;1,11;106,074;86,9912;74,5405;91,1215;71,7632;60,0239;;;;0,4217;0,3111;0,2635;32,0775;33,1675;32,9325;33,95;9,49;9,83;1525,0;15675,0;1150,0
2016;5;0,57;99,7671;69,3422;62,9337;84,9908;49,4358;44,6692;;;;0,4865;0,2395;0,2266;30,65;32,84;32,315;58,88;2,49;23,93;3400,0;5500,0;0,0
2016;6;0,09;99,0292;68,4483;69,5611;81,7736;39,3956;40,3299;;;;0,5257;0,1996;0,2216;27,8275;31,3225;31,05;52,39;4,38;14,14;975,0;19475,0;100,0
2016;7;-0,19;127,4579;64,2507;75,075;87,917;29,4594;34,7738;;;;0,5508;0,1371;0,1839;26,99;32,9125;31,55;58,05;0,42;9,96;125,0;15725,0;850,0
2016;8;-0,34;135,9674;37,3717;59,15;88,0955;22,1237;28,9743;;;;0,4897;0,09;0,1377;29,215;36,63;34,6825;59,02;1,5;15,52;325,0;51550,0;17200,0
2016;9;-0,42;133,1877;29,67;49,5285;87,4569;26,5393;27,818;;;;0,4468;0,1075;0,1207;33,27;39,15;37,7975;55,63;25,89;18,96;900,0;138075,0;43350,0
2016;10;-0,51;143,8056;49,2274;57,13;103,3198;41,1904;35,3246;;;;0,4427;0,1515;0,1372;31,7025;39,995;38,775;111,07;22,27;39,18;625,0;50450,0;23950,0
2016;11;-0,49;121,8979;95,0034;80,182;108,917;89,0595;67,1872;;;;0,5224;0,4493;0,3029;33,54;35,885;36,96;150,81;154,85;93,28;625,0;50725,0;23950,0
2016;12;-0,37;125,1807;119,0027;92,3697;108,8797;93,9744;68,1944;;;;0,4934;0,4468;0,2972;32,1775;33,1075;34,0875;73,2;110,93;47,09;950,0;9300,0;3500,0
2017;1;-0,08;131,0244;102,5982;73,998;102,153;87,5746;54,1576;;;;0,4213;0,3915;0,2221;33,6733;34,5133;35,94;14,29;88,11;17,97;975,0;2250,0;5200,0
2017;2;0,08;124,3516;129,8955;80,5772;89,1826;118,7085;60,5446;;;;0,4186;0,6064;0,2839;30,6175;30,295;33,9375;109,14;214,83;80,43;25,0;2275,0;75,0
2017;3;0,27;110,5155;132,4033;88,6326;100,92;116,8571;64,159;;;;0,4401;0,5374;0,2727;32,07;31,605;34,8125;121,81;140,19;72,62;0,0;17450,0;1450,0
2017;4;0,32;129,8028;140,801;100,5546;114,5805;113,1994;72,0903;;;;0,5362;0,5039;0,3227;28,7;30,8125;31,7525;102,68;56,69;52,54;0,0;5725,0;300,0
2017;5;0,35;126,4993;120,766;82,0971;114,8933;78,5971;50,9468;;;;0,6209;0,3795;0,2557;27,2075;31,53;32,6625;93,53;15,53;27,23;0,0;10675,0;475,0
2017;6;0,32;127,4372;98,1813;77,1314;101,5652;48,0004;37,4143;;;;0,6099;0,2384;0,2194;25,8725;31,03;31,6075;91,68;1,11;25,19;0,0;7125,0;0,0
2017;7;0,14;127,0809;95,8861;80,7345;88,1033;36,0696;34,1794;;;;0,5932;0,1772;0,1961;23,6825;30,215;30,195;117,86;2,4;34,12;675,0;6700,0;1550,0
2017;8;-0,07;149,1892;54,0188;63,8143;97,1595;24,8205;28,1127;;;;0,5236;0,1012;0,1381;26,325;35,96;34,59;38,85;0,46;7,64;1825,0;60275,0;7650,0
2017;9;-0,23;145,0406;42,4512;62,0599;90,5776;22,6191;26,8421;;;;0,4771;0,0848;0,1219;29,1425;39,2225;37,4125;74,5;4,4;36,63;10625,0;109250,0;33275,0
2017;10;-0,44;131,0576;19,862;42,6394;96,7302;28,0835;27,5421;;;;0,4381;0,1131;0,1137;32,8725;41,7275;39,935;19,0;23,47;9,95;1550,0;299000,0;76225,0
2017;11;-0,61;121,3256;92,6114;73,6934;107,5246;79,4816;57,585;;;;0,5035;0,4201;0,2543;32,2825;35,655;37,255;111,86;150,63;82,51;650,0;16800,0;4475,0
2017;12;-0,76;120,5378;108,6846;82,2269;104,7735;91,872;64,6049;;;;0,5374;0,4941;0,3016;30,8075;33,4925;34,77;141,9;156,77;83,01;25,0;12400,0;1550,0
2018;1;-0,71;147,9492;128,9372;77,9109;114,7907;105,092;60,4355;;;;0,4647;0,4587;0,2477;31,8233;29,79;34,63;51,88;131,57;61,01;1400,0;25,0;0,0
2018;2;-0,67;132,6036;140,5314;106,6119;113,3054;124,7567;81,035;;;;0,4987;0,5967;0,3747;30,7075;29,2525;31,72;116,02;247,73;132,04;3075,0;8775,0;0,0
2018;3;-0,55;128,7107;141,6083;131,4366;118,7692;126,1787;106,8127;;;;0,5488;0,5988;0,4841;30,2075;29,965;30,54;115,23;170,84;113,31;1225,0;24850,0;0,0
2018;4;-0,35;142,1788;147,4862;133,6062;109,6123;121,0768;91,7534;;;;0,5916;0,6068;0,4456;27,1475;29,525;29,6725;114,8;70,22;40,46;800,0;4275,0;325,0
2018;5;-0,07;138,5633;147,4493;108,583;112,9583;89,6508;62,1336;;;;0,6382;0,4558;0,3237;26,3125;30,5675;31,075;104,09;3,71;26,92;0,0;1575,0;800,0
2018;6;0,13;131,0922;118,8473;91,2363;100,6346;62,6245;44,9239;;;;0,6436;0,3415;0,2631;25,3325;30,53;30,725;93,62;2,17;30,03;0,0;6500,0;1175,0
2018;7;0,2;145,2983;95,9093;76,0308;99,9159;40,7077;31,4358;;;;0,5796;0,2018;0,1694;25,2775;32,0625;31,8;43,24;0,21;6,02;1300,0;5575,0;1150,0
2018;8;0,3;133,9301;65,5493;55,3436;91,8734;34,5544;25,9797;;;;0,5051;0,1497;0,1225;28,3875;35,5425;35,0225;36,26;8,14;8,15;475,0;23475,0;8700,0
2018;9;0,52;135,6918;31,3004;40,7598;91,1899;25,6715;21,4085;;;;0,4162;0,0946;0,0874;32,95;39,645;38,2075;24,68;4,0;4,42;10625,0;111525,0;33275,0
2018;10;0,82;103,2792;53,8714;40,9851;86,2347;58,5974;32,506;;;;0,4395;0,2903;0,1403;35,4025;38,1725;40,145;61,27;102,44;41,97;10525,0;116900,0;28375,0
2018;11;1,04;120,4506;110,4182;78,2676;98,5873;100,0476;64,699;;;;0,5599;0,522;0,3151;28,945;31,865;34,075;148,58;204,89;66,62;475,0;17775,0;2025,0
2018;12;1,05;125,0924;117,1912;106,019;113,5248;102,3284;85,7304;;;;0,5481;0,5132;0,3994;30,275;31,22;32,2625;165,84;166,63;137,19;325,0;23300,0;325,0
2019;1;0,99;136,4056;125,3466;85,6406;105,6363;109,4267;69,1896;;;;0,4461;0,4986;0,2954;31,3233;32,2867;33,8433;14,62;37,62;12,86;1125,0;7500,0;3275,0
2019;2;0,94;115,0487;131,2083;78,5975;102,7022;119,5785;66,3935;;;;0,3904;0,5077;0,2693;33,19;32,135;34,01;42,49;143,55;87,54;8525,0;2900,0;1375,0
2019;3;0,87;90,2379;125,0221;92,961;96,7154;125,3205;81,3743;;;;0,4403;0,605;0,3476;32,285;30,11;32,8125;128,65;239,46;145,1;11550,0;8550,0;525,0
2019;4;0,82;137,7237;144,7827;131,9038;128,3307;122,8975;104,7013;;;;0,6102;0,5659;0,4726;30,0025;32,5;32,5225;102,96;101,13;80,47;375,0;11000,0;575,0
2019;5;0,71;126,2976;137,9319;105,4581;124,7716;99,5508;71,9936;;;;0,6486;0,4924;0,3582;27,8375;30,91;31,73;58,75;35,67;21,55;1475,0;6000,0;600,0
2019;6;0,59;125,2465;127,3459;96,8487;100,3922;68,9171;49,7532;;;;0,6189;0,3724;0,2851;26,14;30,02;30,775;86,22;1,14;33,97;1325,0;4650,0;1650,0
2019;7;0,38;127,589;98,8926;82,9095;95,729;45,4329;40,6749;;;;0,5794;0,2255;0,2174;25,7925;31,6425;31,47;74,23;0,68;27,66;25,0;17150,0;1325,0
2019;8;0,2;151,0641;78,7859;75,6399;98,3565;37,2275;35,981;;;;0,5689;0,1623;0,1788;27,0675;34,7325;33,795;81,17;1,96;23,01;475,0;58150,0;5125,0
2019;9;0,31;152,2699;44,541;55,2345;102,0928;29,22;29,533;;;;0,4865;0,11;0,1222;30,815;39,405;38,0175;56,61;12,67;17,95;1525,0;202575,0;13875,0
2019;10;0,51;132,7383;43,9185;41,3117;105,5866;38,937;28,3429;;;;0,4122;0,1445;0,1085;34,4225;41,235;40,12;46,38;46,38;25,73;9275,0;136550,0;38025,0
2019;11;0,72;117,9688;73,2782;47,8289;109,0742;73,4773;38,2022;;;;0,4348;0,3358;0,1501;35,325;37,3325;40,22;65,18;124,19;44,38;17675,0;57750,0;24575,0
2019;12;0,75;120,8789;82,2756;45,7696;100,884;71,4775;35,8917;;;;0,424;0,3148;0,1488;31,9325;35,245;37,5075;62,39;77,59;34,49;2325,0;39400,0;2800,0
2020;1;0,71;111,0858;111,2765;79,4768;104,666;99,2223;69,6754;;;;0,4973;0,4898;0,3366;30,7623;30,7299;32,4686;148,28;280,53;178,62;2250,0;575,0;675,0
2020;2;0,66;133,7453;133,0095;130,1509;122,7901;131,5151;113,3124;;;;0,5262;0,6111;0,4933;30,1786;29,9778;30,6453;36,5;178,04;69,42;5475,0;1200,0;475,0
2020;3;0,57;112,4126;116,3626;113,5891;111,9528;111,2883;107,0226;;;;0,5766;0,668;0,5419;28,1661;27,1946;28,8436;194,14;272,44;196,88;550,0;53275,0;400,0
2020;4;0,33;138,2367;135,7853;142,7156;129,1812;126,9372;124,231;;;;0,6429;0,6354;0,5809;27,507;28,787;27,8539;117,81;139,4;118,01;0,0;18575,0;250,0
2020;5;0,04;133,649;145,4399;139,7726;118,0698;113,4881;109,8841;;;;0,71;0,6143;0,5969;25,2283;28,3633;26,8852;105,52;25,53;48,39;0,0;11500,0;625,0
2020;6;-0,18;140,8681;151,0899;138,3108;113,6095;92,9946;83,9102;;;;0,6836;0,5127;0,4662;24,5562;28,3199;26,7508;75,66;2,39;37,16;3025,0;13250,0;475,0
2020;7;-0,29;153,6151;129,2939;115,4155;107,949;65,1842;59,3676;;;;0,6412;0,3488;0,3245;23,8869;29,5758;27,3601;57,78;1,43;32,56;2450,0;14775,0;2875,0
2020;8;-0,43;159,6761;100,5396;94,5333;101,378;48,1832;45,7731;;;;0,5903;0,2123;0,2417;24,362;33,7188;30,276;59,25;0,97;18,03;1550,0;48775,0;4600,0
2020;9;-0,77;162,2092;56,3721;66,43;106,0455;34,5903;35,5643;;;;0,4554;0,1289;0,1448;28,2433;38,956;35,1168;24,51;3,85;11,18;2375,0;120675,0;40075,0
2020;10;-1,0;112,9258;58,9616;49,2273;103,4466;61,3107;46,6373;;;;0,5371;0,3037;0,2034;29,9477;38,2976;37,27;124,2;92,51;61,09;8125,0;435650,0;126825,0
2020;11;-1,11;157,8882;119,4073;115,3222;126,6256;104,2947;105,0317;;;;0,5596;0,4478;0,4205;28,5691;33,3863;30,6518;150,66;187,14;148,1;0,0;28075,0;250,0
2020;12;-1,06;159,3101;118,4076;91,9;128,2745;101,6237;90,4472;;;;0,5018;0,4142;0,3455;29,3029;34,2309;32,2874;22,49;102,44;13,06;275,0;10475,0;4600,0
2021;1;-0,99;143,7253;129,5735;75,4736;103,5387;103,3085;69,2335;224,637;222,207;228,8373;0,4609;0,4649;0,3025;29,6128;31,8383;32,8956;53,4475;118,2898;50,5572;1325,0;2925,0;5500,0
2021;2;-0,85;122,0704;127,3835;86,4771;105,3506;113,7485;78,3583;212,0784;201,5446;218,2045;0,4968;0,5644;0,3591;29,9363;29,8852;32,572;78,3479;249,5516;116,3057;1350,0;6700,0;250,0
2021;3;-0,74;130,9141;131,3536;94,4134;108,4047;105,4638;77,3637;231,6974;215,4323;239,4985;0,4679;0,4895;0,323;30,6918;29,9928;32,4448;26,4486;57,0582;18,6199;6725,0;28375,0;3750,0
2021;4;-0,56;116,2416;105,6911;85,7869;102,83;89,0662;68,4636;186,9418;186,6316;198,1459;0,5501;0,4772;0,3455;29,6059;30,5203;31,6728;108,9475;129,1754;98,4167;2825,0;15850,0;1300,0
2021;5;-0,4;121,9457;110,7702;92,6354;98,6442;66,493;61,5861;162,5002;182,373;184,9377;0,607;0,3646;0,333;26,942;30,0625;29,9117;27,1104;0,8986;14,8572;2400,0;7400,0;3800,0
2021;6;-0,31;116,521;92,4194;78,3024;82,7885;47,39;40,8817;143,325;179,1035;175,9965;0,5776;0,2646;0,2323;24,5776;30,111;29,4558;43,7192;1,3549;12,5886;1425,0;15625,0;3675,0
2021;7;-0,35;120,9511;79,0526;76,6207;77,0612;33,3662;36,0781;144,5529;196,481;183,9987;0,5331;0,1698;0,1961;25,9046;31,1998;29,9948;57,0022;0,6984;28,4764;2225,0;25750,0;8975,0
2021;8;-0,46;132,0246;63,4821;72,9987;79,9077;28,2425;32,559;167,8834;222,9235;210,0499;0,476;0,1267;0,155;25,6444;34,503;32,0849;42,7344;1,2133;16,038;875,0;163175,0;24900,0
2021;9;-0,64;127,3496;6,914;42,4019;88,4653;15,9752;23,944;213,039;262,5397;246,6504;0,4153;0,0608;0,0971;30,6773;40,7382;37,5579;32,5672;4,1192;3,1363;7200,0;741000,0;223350,0
2021;10;-0,77;111,4732;46,8447;44,8707;96,8221;46,0221;38,6939;201,3508;214,5536;226,2289;0,4809;0,2145;0,171;30,312;38,8749;38,3254;90,3669;96,5092;71,8032;11325,0;283550,0;238025,0
2021;11;-0,91;139,1046;112,4123;111,284;125,8333;104,5195;98,1988;206,4592;193,8349;219,623;0,6095;0,5392;0,4471;28,7671;33,1292;31,7556;185,2916;226,687;168,0466;475,0;5275,0;200,0
2021;12;-0,83;123,3948;99,203;107,7479;118,1455;101,5012;99,0133;180,1444;155,1941;183,8738;0,6558;0,654;0,5385;27,6434;29,1029;29,629;386,0143;426,7546;291,3157;0,0;0,0;0,0
2022;1;-0,76;151,1328;134,7881;142,1538;114,4473;114,7998;110,0323;204,8164;174,8332;204,6756;0,5588;0,6566;0,5376;28,3674;28,2083;28,4126;91,0464;206,0885;108,7796;0,0;1550,0;675,0
2022;2;-0,68;146,2795;146,209;135,8298;120,12;125,9784;110,5182;216,0202;199,6266;222,2778;0,5561;0,6311;0,4972;29,109;28,5695;29,0485;61,443;157,9377;61,4947;100,0;20850,0;1200,0
2022;3;-0,77;159,4006;167,3664;138,3641;124,3349;129,8125;101,4641;222,1511;216,9268;227,2333;0,5597;0,5984;0,4465;27,142;30,4321;28,8776;99,5318;68,3965;62,6648;0,0;33050,0;925,0
2022;4;-0,86;135,491;144,0779;107,1788;114,8382;102,4785;78,4097;197,6644;208,6056;213,8607;0,581;0,4913;0,3666;27,7022;31,2699;30,2616;106,3539;48,2092;57,7407;1975,0;13875,0;2500,0
2022;5;-0,83;131,7111;125,463;94,75;102,7227;70,9985;57,7655;162,2834;180,5089;181,5166;0,633;0,3933;0,3182;25,586;29,8757;29,0113;44,6947;3,7294;15,5536;2625,0;10950,0;800,0
2022;6;-0,73;131,5401;100,286;85,8919;89,8218;48,4677;43,2092;148,8116;175,582;175,6905;0,6036;0,276;0,2459;24,8622;29,8696;28,4035;22,272;0,2651;15,9237;1275,0;13100,0;1925,0
2022;7;-0,7;130,4395;89,1673;80,9318;81,0517;38,5099;35,1849;148,6791;191,6562;183,465;0,5451;0,2009;0,1918;23,8658;30,1586;28,16;65,1658;1,0983;29,4536;300,0;29475,0;3550,0
2022;8;-0,78;134,0317;70,7497;72,9901;81,7841;29,2404;31,2517;166,2832;223,4133;210,9775;0,4918;0,1309;0,1481;25,5611;33,5324;30,7933;43,2348;0,3431;18,0066;1525,0;74600,0;28450,0
2022;9;-0,87;138,0261;34,5768;52,8752;92,3055;26,0368;27,97;205,4075;247,4626;244,3134;0,4494;0,1052;0,1145;29,065;38,438;35,9679;35,5644;22,0176;9,2896;875,0;201750,0;52975,0
2022;10;-0,89;132,0442;51,0076;55,3192;95,2811;44,6716;36,9364;212,5949;228,6782;232,4202;0,4482;0,1953;0,1589;28,7749;35,5504;37,1072;49,8923;40,0382;23,0186;1025,0;293375,0;125725,0
2022;11;-0,82;112,1597;101,9811;108,3184;108,4415;99,8417;92,6661;175,1424;166,3469;194,7479;0,6192;0,6002;0,4758;28,3527;30,8322;30,1072;252,6554;308,8036;231,7824;225,0;11475,0;0,0
2022;12;-0,7;125,1141;110,5428;126,3582;109,4292;104,6454;103,8672;173,2742;161,1767;193,9561;0,6315;0,6493;0,5355;27,6883;29,7678;28,5921;257,8547;245,5946;189,0139;100,0;4050,0;600,0
2023;1;-0,55;159,6314;140,8879;140,7608;122,7509;117,2748;106,3529;201,9253;185,6843;210,3156;0,6079;0,6316;0,5057;27,3623;28,709;28,2352;88,0813;203,7327;91,9237;100,0;6525,0;1750,0
2023;2;-0,33;175,9883;179,1981;137,1435;125,6731;136,9073;102,311;237,8721;228,9148;247,0045;0,5283;0,5981;0,4142;28,4133;29,5012;30,0305;42,346;39,869;25,4505;675,0;14275,0;325,0
2023;3;-0,11;162,2011;140,5427;110,6402;117,0984;117,3411;81,0754;229,6951;198,8415;229,0247;0,5098;0,5901;0,354;27,3224;30,0159;30,3314;66,318;118,3996;68,3474;125,0;18050,0;1000,0
2023;4;0,19;129,2168;136,6678;102,5632;114,7308;101,044;76,3607;195,6199;196,3873;210,8876;0,5865;0,5145;0,3621;27,5728;30,1957;29,9888;120,8549;62,9802;41,2318;675,0;9125,0;1125,0
2023;5;0,46;131,9808;136,5213;100,8068;104,0803;88,7802;66,5668;161,8748;179,141;178,0639;0,643;0,4956;0,3738;24,7724;28,9246;28,0136;67,7027;20,6235;51,8771;925,0;15600,0;1525,0
2023;6;0,73;134,9036;115,6054;92,0555;93,9908;62,6494;48,3316;146,0301;172,3263;171,3387;0,6436;0,3636;0,2821;23,8514;28,9298;27,7558;51,7528;0,961;22,4815;1675,0;17000,0;1550,0
2023;7;1,0;132,1512;89,185;78,2411;86,4808;40,9886;36,525;147,8307;189,4176;183,7009;0,585;0,2164;0,1988;23,9738;30,103;28,7935;49,9128;1,1156;15,5573;400,0;20550,0;10675,0
2023;8;1,25;136,9226;62,0203;58,829;88,0487;30,7582;27,501;176,7802;218,386;215,6897;0,4981;0,1408;0,1275;26,2186;33,436;31,9381;38,2334;16,4325;14,1969;1625,0;66125,0;6200,0
